time	pCa	hs_length	hs_command_length	hs_slack_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.0183	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.890818	0.109182	0	1	0
0.0184	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.890818	0.109182	0	1	0
0.0185	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.89159	0.10841	0	1	0
0.0186	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.891204	0.108796	0	1	0
0.0187	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.891975	0.108025	0	1	0
0.0188	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895448	0.104552	0	1	0
0.0189	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.894676	0.105324	0	1	0
0.019	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895062	0.104938	0	1	0
0.0191	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895062	0.104938	0	1	0
0.0192	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.893904	0.106096	0	1	0
0.0193	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.89429	0.10571	0	1	0
0.0194	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895448	0.104552	0	1	0
0.0195	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895833	0.104167	0	1	0
0.0196	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896219	0.103781	0	1	0
0.0197	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.895833	0.104167	0	1	0
0.0198	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.896605	0.103395	0	1	0
0.0199	4.500	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	0.938079	0.0619213	0.896991	0.103009	0	1	0
0.02	4.500	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	0.865741	0.134259	0.898534	0.101466	0	1	0
0.0201	4.500	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	0.770833	0.229167	0.900849	0.0991512	0	1	0
0.0202	4.500	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	0.66088	0.33912	0.900463	0.099537	0	1	0
0.0203	4.500	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	0.577546	0.422454	0.898534	0.101466	0	1	0
0.0204	4.500	1000	1000	-nan(ind)	2934.54	2861.55	0	1015.88	809.004	0.483218	0.516782	0.898534	0.101273	0.000192901	1	0
0.0205	4.500	1000	1000	-nan(ind)	3588.29	2861.53	0	1015.88	809.004	0.407986	0.592014	0.898148	0.100694	0.00115741	1	0
0.0206	4.500	1000	1000	-nan(ind)	3762.85	2861.53	0	1015.88	809.004	0.334491	0.665509	0.897762	0.100887	0.00135031	1	0
